TransactionID,Date,CustomerID,ItemsPurchased,TotalAmount,StoreLocation,PaymentMethod,PurchaseCategory,DiscountApplied,TimeOfDay
1619,2024-11-11,C5096,"Cheese, Chicken, Milk",55.44,Suburbs,Debit Card,Household,False,Afternoon
1620,2024-05-16,C9583,"Cheese, Chicken, Milk, Butter, Bread",125.05,Rural,Cash,Household,False,Evening
1621,2024-05-10,C8231,Cheese,126.58,Suburbs,Credit Card,Groceries,False,Afternoon
1622,2024-07-25,C7255,"Eggs, Chicken, Milk",154.38,Mall,Debit Card,Books,True,Night
1623,2024-07-24,C8880,"Bread, Milk, Cheese",60.61,Suburbs,Cash,Clothing,True,Night
1624,2024-02-02,C6153,"Butter, Fruits, Vegetables, Milk",60.81,Downtown,Mobile Payment,Household,False,Morning
1625,2024-03-19,C6094,"Milk, Eggs, Chicken, Bread",182.74,Downtown,Mobile Payment,Books,False,Morning
1626,2024-03-31,C9595,Cheese,128.81,Suburbs,Cash,Clothing,False,Night
1627,2024-10-31,C4334,"Fruits, Eggs, Milk",191.7,Downtown,Credit Card,Books,True,Evening
1628,2024-08-16,C5861,"Cheese, Bread",59.21,Suburbs,Mobile Payment,Books,False,Night
1629,2024-07-08,C9751,"Fruits, Butter, Cheese, Milk",133.68,Mall,Mobile Payment,Books,False,Evening
1630,2024-03-06,C2016,"Fruits, Vegetables, Pasta, Milk, Bread",97.31,Mall,Debit Card,Books,True,Night
1631,2024-10-25,C5628,"Bread, Pasta, Eggs, Fruits, Butter",177.13,Downtown,Cash,Electronics,False,Afternoon
1632,2024-05-12,C8489,Pasta,49.55,Suburbs,Mobile Payment,Books,False,Night
1633,2024-08-02,C2345,Chicken,135.78,Mall,Debit Card,Groceries,True,Morning
1634,2024-08-12,C5084,"Chicken, Vegetables, Butter",42.11,Suburbs,Credit Card,Household,False,Evening
1635,2024-09-17,C4836,"Pasta, Chicken",136.75,Downtown,Cash,Household,False,Evening
1636,2024-02-06,C3377,"Butter, Eggs, Bread",183.14,Mall,Credit Card,Household,True,Evening
1637,2024-05-11,C2031,"Rice, Cheese, Pasta, Butter, Fruits",74.11,Mall,Credit Card,Household,True,Night
1638,2024-01-27,C7954,"Bread, Fruits",165.56,Downtown,Debit Card,Electronics,False,Night
1639,2024-01-05,C1919,"Chicken, Rice, Fruits",77.82,Mall,Cash,Clothing,True,Evening
1640,2024-05-27,C8683,Vegetables,20.84,Rural,Debit Card,Groceries,False,Afternoon
1641,2024-08-31,C2772,Vegetables,56.58,Suburbs,Mobile Payment,Groceries,True,Morning
1642,2024-11-12,C1523,Pasta,52.79,Downtown,Mobile Payment,Electronics,True,Afternoon
1643,2024-06-15,C1193,"Vegetables, Pasta, Chicken, Cheese, Milk",153.57,Suburbs,Debit Card,Books,False,Afternoon
1644,2024-04-02,C2769,"Fruits, Pasta, Bread",198.61,Suburbs,Cash,Clothing,False,Morning
1645,2024-08-28,C7871,"Chicken, Bread, Rice",101.62,Mall,Debit Card,Household,True,Morning
1646,2024-09-13,C7606,"Cheese, Pasta, Butter, Eggs, Bread",119.1,Downtown,Debit Card,Electronics,False,Evening
1647,2024-01-07,C6887,"Milk, Rice, Chicken",195.12,Mall,Credit Card,Electronics,False,Evening
1648,2024-01-19,C7890,Milk,127.36,Mall,Mobile Payment,Electronics,False,Afternoon
1649,2024-04-25,C7487,Fruits,32.69,Suburbs,Mobile Payment,Groceries,True,Afternoon
1650,2024-07-12,C3795,Vegetables,9.04,Suburbs,Cash,Groceries,False,Morning
1651,2024-01-17,C5461,"Vegetables, Chicken",58.15,Downtown,Cash,Clothing,True,Morning
1652,2024-08-04,C8857,"Butter, Cheese, Bread, Chicken",96.69,Mall,Mobile Payment,Clothing,False,Evening
1653,2024-10-20,C5934,"Chicken, Milk, Bread",97.54,Rural,Mobile Payment,Books,False,Evening
1654,2024-08-10,C5072,"Pasta, Bread, Butter, Fruits, Chicken",5.46,Mall,Credit Card,Books,False,Night
1655,2024-08-05,C8051,"Bread, Butter",181.86,Mall,Credit Card,Electronics,False,Afternoon
1656,2024-10-07,C6146,"Pasta, Vegetables",150.17,Suburbs,Debit Card,Clothing,False,Night
1657,2024-07-15,C8153,"Milk, Pasta, Fruits, Cheese, Eggs",56.24,Mall,Debit Card,Groceries,False,Evening
1658,2024-03-29,C1070,"Cheese, Vegetables, Milk",34.46,Rural,Debit Card,Household,True,Evening
1659,2024-08-28,C9247,"Milk, Vegetables, Cheese, Chicken",6.16,Downtown,Debit Card,Household,False,Evening
1660,2024-10-25,C3659,"Chicken, Vegetables",141.27,Downtown,Credit Card,Electronics,False,Morning
1661,2024-12-02,C6149,Bread,154.8,Suburbs,Cash,Clothing,False,Evening
1662,2024-07-02,C3114,Chicken,49.73,Suburbs,Mobile Payment,Groceries,False,Morning
1663,2024-12-02,C4326,"Fruits, Milk, Eggs, Vegetables, Pasta",12.8,Downtown,Mobile Payment,Household,True,Evening
1664,2024-12-01,C7123,"Eggs, Vegetables",187.54,Mall,Mobile Payment,Groceries,True,Night
1665,2024-11-18,C8413,"Bread, Chicken, Eggs, Milk",128.94,Suburbs,Debit Card,Groceries,False,Night
1666,2024-07-04,C4972,"Cheese, Butter, Fruits, Rice",31.17,Suburbs,Credit Card,Groceries,False,Afternoon
1667,2024-01-23,C9000,"Butter, Pasta",45.03,Downtown,Cash,Electronics,True,Night
1668,2024-09-19,C4575,Milk,60.59,Mall,Debit Card,Books,False,Afternoon
1669,2024-04-28,C8507,Butter,8.48,Suburbs,Credit Card,Groceries,True,Night
1670,2024-09-11,C9770,Bread,63.26,Rural,Debit Card,Household,True,Night
1671,2024-02-13,C3342,"Fruits, Bread, Pasta, Cheese",38.3,Suburbs,Mobile Payment,Groceries,False,Morning
1672,2024-03-16,C1864,"Fruits, Butter, Milk",145.48,Downtown,Cash,Clothing,False,Morning
1673,2024-10-29,C8625,"Chicken, Rice, Butter, Milk, Fruits",29.37,Rural,Credit Card,Books,False,Evening
1674,2024-04-17,C8408,"Fruits, Bread, Eggs, Pasta, Butter",33.02,Suburbs,Debit Card,Books,False,Evening
1675,2024-09-06,C9656,"Butter, Eggs, Fruits",18.09,Downtown,Credit Card,Household,False,Morning
1676,2024-06-03,C4292,"Vegetables, Rice",113.8,Suburbs,Credit Card,Electronics,True,Afternoon
1677,2024-02-27,C9098,"Vegetables, Rice, Pasta, Eggs",182.11,Mall,Debit Card,Groceries,True,Morning
1678,2024-08-27,C2904,"Chicken, Rice",125.15,Suburbs,Credit Card,Books,False,Afternoon
1679,2024-04-23,C6223,"Pasta, Bread, Chicken",73.14,Downtown,Debit Card,Household,False,Morning
1680,2024-06-29,C9054,"Vegetables, Chicken, Cheese, Eggs",86.98,Suburbs,Credit Card,Electronics,True,Morning
1681,2024-12-02,C4137,Eggs,186.77,Mall,Debit Card,Electronics,False,Afternoon
1682,2024-07-27,C4502,"Fruits, Chicken, Bread, Milk",85.47,Mall,Debit Card,Household,True,Evening
1683,2024-02-15,C5359,"Cheese, Fruits, Chicken, Rice, Eggs",197.93,Mall,Debit Card,Household,True,Afternoon
1684,2024-01-18,C8305,"Butter, Pasta, Milk, Vegetables",163.73,Downtown,Mobile Payment,Books,True,Afternoon
1685,2024-07-08,C5538,"Fruits, Cheese, Chicken, Pasta",79.98,Downtown,Debit Card,Books,False,Night
1686,2024-03-21,C2613,"Chicken, Vegetables, Pasta, Fruits",69.28,Mall,Credit Card,Groceries,True,Morning
1687,2024-03-21,C5060,"Fruits, Butter, Pasta, Cheese",131.11,Suburbs,Debit Card,Groceries,True,Afternoon
1688,2024-09-07,C2592,"Rice, Cheese, Milk",169.25,Rural,Debit Card,Clothing,False,Evening
1689,2024-11-21,C3537,Butter,147.74,Rural,Cash,Electronics,False,Morning
1690,2024-10-04,C3811,Chicken,150.34,Downtown,Debit Card,Books,True,Afternoon
1691,2024-10-31,C6996,Butter,69.02,Suburbs,Mobile Payment,Electronics,False,Evening
1692,2024-05-21,C7244,"Pasta, Rice, Butter, Milk, Bread",53.75,Suburbs,Cash,Household,False,Night
1693,2024-11-05,C8646,"Cheese, Milk",133.77,Rural,Credit Card,Groceries,False,Evening
1694,2024-05-25,C4018,"Butter, Pasta",176.07,Downtown,Cash,Electronics,False,Night
1695,2024-06-03,C7309,"Vegetables, Cheese, Chicken",134.64,Downtown,Credit Card,Books,False,Morning
1696,2024-07-09,C4031,"Chicken, Milk, Rice, Vegetables, Eggs",179.7,Suburbs,Credit Card,Groceries,False,Afternoon
1697,2024-03-09,C6792,"Rice, Vegetables, Chicken, Eggs, Bread",8.82,Downtown,Credit Card,Groceries,False,Morning
1698,2024-10-01,C3048,Butter,96.73,Suburbs,Debit Card,Clothing,False,Morning
1699,2024-11-11,C9783,"Bread, Eggs, Rice",170.44,Mall,Cash,Electronics,True,Night
1700,2024-10-25,C7343,"Chicken, Butter, Cheese",177.05,Mall,Mobile Payment,Household,True,Night
1701,2024-02-28,C9018,"Butter, Milk, Fruits, Pasta",162.58,Suburbs,Debit Card,Electronics,False,Morning
1702,2024-06-22,C7823,"Cheese, Butter, Vegetables, Rice, Fruits",113.43,Suburbs,Cash,Clothing,True,Evening
1703,2024-04-19,C5340,"Bread, Vegetables, Chicken",164.39,Mall,Mobile Payment,Electronics,False,Evening
1704,2024-07-23,C1770,"Butter, Eggs, Fruits, Rice, Vegetables",122.32,Suburbs,Mobile Payment,Household,False,Evening
1705,2024-10-02,C6719,"Bread, Rice, Fruits, Cheese, Eggs",180.63,Suburbs,Debit Card,Books,False,Night
1706,2024-08-28,C3393,"Bread, Eggs",131.13,Rural,Mobile Payment,Books,True,Afternoon
1707,2024-11-02,C6373,"Fruits, Milk, Pasta, Bread",40.02,Rural,Debit Card,Books,True,Afternoon
1708,2024-10-14,C9190,"Eggs, Butter, Vegetables",79.07,Rural,Cash,Electronics,True,Afternoon
1709,2024-01-28,C4975,"Butter, Bread",27.36,Downtown,Mobile Payment,Household,True,Night
1710,2024-11-26,C9003,Butter,97.7,Rural,Mobile Payment,Household,False,Evening
1711,2024-07-11,C8168,Fruits,53.24,Suburbs,Debit Card,Groceries,False,Morning
1712,2024-08-22,C7537,"Butter, Pasta, Bread, Cheese, Rice",32.1,Downtown,Mobile Payment,Electronics,False,Morning
1713,2024-07-26,C1378,"Butter, Pasta, Bread",11.28,Rural,Debit Card,Electronics,True,Night
1714,2024-04-08,C1632,"Bread, Cheese, Milk",108.96,Downtown,Credit Card,Books,False,Evening
1715,2024-06-29,C9213,"Fruits, Bread, Pasta, Vegetables",32.26,Suburbs,Credit Card,Groceries,False,Night
1716,2024-03-26,C8970,"Fruits, Chicken, Vegetables, Eggs",150.96,Downtown,Cash,Clothing,False,Morning
1717,2024-07-26,C7168,Fruits,144.02,Suburbs,Debit Card,Household,True,Evening
1718,2024-07-22,C8592,Milk,23.6,Rural,Debit Card,Electronics,False,Morning
1719,2024-11-04,C8518,"Rice, Pasta",195.86,Rural,Credit Card,Groceries,True,Morning
1720,2024-09-21,C9770,"Cheese, Bread, Rice, Vegetables, Chicken",156.62,Rural,Credit Card,Books,False,Evening
1721,2024-10-20,C7241,Milk,185.82,Mall,Mobile Payment,Clothing,False,Afternoon
1722,2024-08-27,C3283,"Butter, Chicken, Pasta, Rice",6.03,Downtown,Credit Card,Books,False,Morning
1723,2024-01-24,C4699,"Eggs, Chicken, Vegetables, Cheese, Milk",24.99,Mall,Credit Card,Electronics,False,Afternoon
1724,2024-03-25,C5656,"Cheese, Rice, Eggs",82.89,Mall,Credit Card,Books,False,Night
1725,2024-07-28,C3353,"Milk, Cheese, Bread, Eggs",183.93,Suburbs,Debit Card,Groceries,False,Afternoon
1726,2024-06-11,C5799,"Fruits, Eggs",98.13,Mall,Credit Card,Books,True,Night
1727,2024-10-22,C3388,Cheese,59.54,Suburbs,Cash,Books,True,Night
1728,2024-08-15,C4659,"Chicken, Rice, Eggs",11.87,Suburbs,Debit Card,Household,True,Morning
1729,2024-08-16,C6705,Bread,55.5,Mall,Credit Card,Groceries,True,Night
1730,2024-07-14,C9992,"Butter, Rice, Fruits",83.34,Mall,Mobile Payment,Household,False,Morning
1731,2024-08-21,C7178,"Bread, Vegetables, Eggs, Pasta, Rice",189.52,Suburbs,Mobile Payment,Electronics,True,Evening
1732,2024-05-14,C4036,"Chicken, Rice, Butter, Bread, Cheese",75.35,Downtown,Cash,Groceries,True,Morning
1733,2024-09-13,C8478,"Cheese, Milk",177.94,Rural,Mobile Payment,Groceries,True,Evening
1734,2024-03-12,C6648,"Bread, Vegetables, Rice",161.95,Downtown,Debit Card,Groceries,False,Afternoon
1735,2024-02-29,C2182,"Chicken, Milk, Vegetables, Cheese, Fruits",171.74,Mall,Mobile Payment,Groceries,True,Night
1736,2024-05-13,C1949,"Rice, Cheese, Milk, Vegetables, Butter",30.03,Rural,Credit Card,Groceries,True,Night
1737,2024-07-11,C1021,"Rice, Eggs",192.67,Suburbs,Cash,Electronics,True,Night
1738,2024-08-07,C9169,"Fruits, Milk, Cheese",103.67,Rural,Cash,Electronics,False,Afternoon
1739,2024-10-09,C7136,Butter,24.2,Downtown,Debit Card,Electronics,False,Evening
1740,2024-05-22,C9949,"Pasta, Fruits, Butter, Chicken",98.04,Downtown,Credit Card,Groceries,False,Afternoon
1741,2024-01-09,C4588,"Chicken, Vegetables, Cheese, Eggs",92.54,Mall,Mobile Payment,Clothing,False,Night
1742,2024-07-06,C5166,"Fruits, Cheese, Vegetables, Chicken",147.91,Mall,Credit Card,Books,True,Afternoon
1743,2024-06-18,C5790,"Eggs, Milk, Chicken, Pasta",12.86,Downtown,Cash,Electronics,False,Evening
1744,2024-06-20,C8220,"Butter, Eggs, Rice, Fruits",44.86,Downtown,Cash,Household,True,Night
1745,2024-08-01,C3418,"Butter, Pasta, Cheese",52.63,Mall,Debit Card,Electronics,False,Evening
1746,2024-01-06,C2943,"Eggs, Rice, Chicken",175.21,Rural,Cash,Household,False,Evening
1747,2024-10-21,C1953,"Pasta, Bread, Eggs",45.99,Rural,Cash,Clothing,True,Evening
1748,2024-03-21,C7846,Milk,180.46,Downtown,Cash,Books,False,Morning
1749,2024-08-04,C5197,"Fruits, Cheese, Eggs, Rice, Pasta",187.77,Mall,Credit Card,Groceries,False,Afternoon
1750,2024-10-30,C9167,Bread,157.59,Suburbs,Credit Card,Clothing,True,Night
1751,2024-03-12,C8363,"Chicken, Cheese, Rice, Pasta, Vegetables",90.38,Mall,Debit Card,Groceries,True,Evening
1752,2024-04-13,C7709,"Butter, Fruits, Bread, Vegetables",83.13,Downtown,Cash,Electronics,True,Night
1753,2024-07-26,C3697,"Eggs, Cheese, Rice",169.39,Suburbs,Credit Card,Clothing,True,Morning
1754,2024-11-22,C3582,Bread,162.82,Mall,Cash,Groceries,False,Night
1755,2024-01-20,C1877,"Pasta, Eggs, Butter, Cheese, Vegetables",81.93,Downtown,Credit Card,Household,False,Evening
1756,2024-07-22,C6998,"Milk, Rice, Fruits, Vegetables, Chicken",97.18,Mall,Debit Card,Groceries,False,Evening
1757,2024-01-07,C4536,"Fruits, Rice, Milk, Eggs, Pasta",192.67,Mall,Mobile Payment,Clothing,False,Evening
1758,2024-04-03,C9031,"Bread, Chicken, Fruits, Vegetables",176.3,Mall,Debit Card,Household,True,Afternoon
1759,2024-05-17,C3270,"Bread, Vegetables, Eggs, Milk, Chicken",186.07,Suburbs,Mobile Payment,Clothing,False,Evening
1760,2024-05-05,C6047,"Vegetables, Rice",128.5,Downtown,Credit Card,Clothing,False,Morning
1761,2024-07-01,C1284,Butter,118.58,Mall,Cash,Books,True,Morning
1762,2024-07-24,C9595,"Vegetables, Bread, Eggs",119.93,Mall,Cash,Clothing,False,Morning
1763,2024-02-13,C6630,Rice,28.02,Mall,Credit Card,Books,True,Night
1764,2024-08-23,C5472,"Pasta, Cheese",92.07,Rural,Debit Card,Books,False,Evening
1765,2024-04-23,C7286,"Bread, Butter",66.72,Rural,Cash,Clothing,True,Morning
1766,2024-02-13,C3133,"Eggs, Fruits, Vegetables, Butter",90.82,Mall,Credit Card,Books,True,Night
1767,2024-03-04,C8002,"Vegetables, Bread, Cheese",126.57,Rural,Mobile Payment,Books,False,Night
1768,2024-01-14,C4988,"Butter, Milk, Chicken, Bread, Eggs",82.73,Mall,Debit Card,Electronics,True,Afternoon
1769,2024-01-08,C8882,"Rice, Chicken",112.39,Downtown,Mobile Payment,Books,False,Night
1770,2024-10-21,C3559,"Milk, Rice",134.38,Rural,Credit Card,Books,True,Night
1771,2024-07-24,C4259,"Vegetables, Chicken, Eggs",82.71,Mall,Debit Card,Groceries,False,Morning
1772,2024-09-02,C2393,"Chicken, Cheese",115.46,Mall,Debit Card,Books,True,Morning
1773,2024-05-06,C7817,"Pasta, Chicken, Eggs, Bread, Butter",11.86,Mall,Debit Card,Clothing,False,Afternoon
1774,2024-03-28,C7300,"Chicken, Pasta",31.37,Suburbs,Cash,Clothing,True,Morning
1775,2024-09-20,C8438,"Rice, Chicken, Vegetables, Pasta",182.66,Rural,Mobile Payment,Groceries,False,Afternoon
1776,2024-10-08,C7102,"Eggs, Milk",19.15,Suburbs,Mobile Payment,Household,False,Afternoon
1777,2024-11-23,C5424,"Eggs, Milk, Chicken, Butter",176.03,Mall,Mobile Payment,Electronics,True,Morning
1778,2024-11-10,C3417,"Milk, Butter, Fruits, Bread, Pasta",144.88,Downtown,Cash,Clothing,True,Afternoon
1779,2024-04-14,C8777,Bread,170.56,Rural,Cash,Electronics,True,Afternoon
1780,2024-01-24,C3371,"Bread, Cheese",187.48,Rural,Debit Card,Household,True,Night
1781,2024-10-16,C1854,Cheese,34.72,Suburbs,Credit Card,Groceries,False,Night
1782,2024-01-25,C6711,"Eggs, Rice, Butter",88.39,Downtown,Credit Card,Books,False,Night
1783,2024-03-28,C9187,"Chicken, Bread, Rice, Eggs",136.38,Mall,Debit Card,Household,False,Evening
1784,2024-04-01,C5658,Cheese,30.3,Downtown,Mobile Payment,Groceries,False,Evening
1785,2024-06-07,C5049,"Eggs, Pasta",31.7,Mall,Debit Card,Household,True,Morning
1786,2024-01-30,C1711,"Fruits, Cheese, Butter, Pasta",122.81,Downtown,Cash,Groceries,False,Morning
1787,2024-09-04,C1210,Cheese,87.43,Mall,Debit Card,Electronics,True,Morning
1788,2024-06-06,C8684,"Pasta, Cheese, Vegetables, Butter, Chicken",13.19,Rural,Debit Card,Groceries,True,Evening
1789,2024-05-24,C2256,"Butter, Chicken, Rice, Milk, Cheese",13.65,Suburbs,Debit Card,Groceries,False,Afternoon
1790,2024-10-06,C3003,"Cheese, Butter",127.47,Mall,Credit Card,Electronics,False,Night
1791,2024-08-09,C8855,"Fruits, Rice, Pasta, Bread",94.42,Rural,Cash,Books,False,Night
1792,2024-06-20,C8754,Bread,93.78,Suburbs,Debit Card,Household,False,Night
1793,2024-07-14,C2169,"Pasta, Eggs",57.03,Suburbs,Debit Card,Groceries,True,Afternoon
1794,2024-05-08,C9522,Butter,84.8,Mall,Credit Card,Household,False,Afternoon
1795,2024-06-19,C3247,Eggs,51.76,Suburbs,Credit Card,Groceries,True,Evening
1796,2024-06-13,C3696,"Bread, Butter, Cheese",102.47,Mall,Mobile Payment,Books,True,Night
1797,2024-07-02,C8505,"Eggs, Cheese",40.91,Downtown,Credit Card,Electronics,True,Morning
1798,2024-01-12,C6301,"Rice, Chicken, Cheese, Milk, Butter",12.7,Rural,Debit Card,Groceries,True,Morning
1799,2024-02-08,C2862,"Pasta, Vegetables, Bread",87.8,Suburbs,Cash,Groceries,True,Afternoon
1800,2024-09-03,C5214,Fruits,171.3,Suburbs,Cash,Books,False,Night
1801,2024-01-27,C6296,"Fruits, Cheese",168.46,Rural,Cash,Household,False,Morning
1802,2024-09-18,C6517,Cheese,112.21,Suburbs,Mobile Payment,Electronics,False,Afternoon
1803,2024-11-14,C5847,"Cheese, Milk, Butter",46.68,Suburbs,Cash,Books,True,Morning
1804,2024-02-10,C6065,Bread,50.47,Downtown,Credit Card,Groceries,True,Night
1805,2024-06-15,C2049,"Milk, Cheese, Eggs, Pasta, Fruits",106.37,Rural,Debit Card,Household,True,Morning
1806,2024-11-12,C8812,"Butter, Eggs, Pasta, Rice",109.73,Downtown,Cash,Books,True,Night
1807,2024-10-07,C2830,"Milk, Chicken, Fruits",181.06,Suburbs,Debit Card,Books,True,Morning
1808,2024-06-03,C7994,"Milk, Vegetables, Chicken, Fruits",168.56,Downtown,Cash,Household,True,Morning
1809,2024-07-01,C1461,"Rice, Cheese, Butter",178.0,Rural,Debit Card,Books,False,Afternoon
1810,2024-02-22,C9309,"Vegetables, Bread, Pasta",152.1,Downtown,Cash,Household,False,Morning
1811,2024-09-10,C2962,"Milk, Chicken, Eggs",77.68,Rural,Mobile Payment,Books,False,Morning
1812,2024-04-30,C5290,Butter,176.69,Downtown,Debit Card,Electronics,False,Evening
1813,2024-07-25,C6390,Butter,186.21,Suburbs,Debit Card,Groceries,True,Evening
1814,2024-10-06,C8555,"Vegetables, Eggs, Bread",12.95,Downtown,Credit Card,Clothing,False,Evening
1815,2024-07-27,C1802,Bread,51.08,Mall,Credit Card,Clothing,True,Afternoon
1816,2024-02-11,C1587,Bread,92.78,Downtown,Debit Card,Books,False,Afternoon
1817,2024-06-03,C2345,"Fruits, Milk, Chicken, Rice",47.64,Downtown,Debit Card,Clothing,False,Evening
1818,2024-10-26,C7044,"Butter, Pasta, Chicken, Rice",131.89,Suburbs,Debit Card,Books,False,Evening
1819,2024-01-13,C6687,"Butter, Fruits",170.11,Downtown,Debit Card,Groceries,False,Night
1820,2024-01-06,C1469,"Butter, Pasta, Fruits, Eggs, Chicken",196.07,Downtown,Debit Card,Electronics,False,Evening
1821,2024-11-05,C2833,"Fruits, Eggs, Milk",80.83,Downtown,Credit Card,Household,False,Night
1822,2024-05-20,C6135,"Bread, Eggs, Milk, Chicken",166.16,Rural,Cash,Clothing,False,Night
1823,2024-05-17,C4404,"Pasta, Eggs, Fruits, Vegetables, Milk",184.76,Mall,Mobile Payment,Groceries,False,Evening
1824,2024-06-19,C7580,Bread,133.35,Mall,Debit Card,Electronics,False,Morning
1825,2024-11-07,C3186,"Pasta, Rice",6.23,Downtown,Debit Card,Groceries,True,Night
1826,2024-06-19,C2809,Rice,54.98,Downtown,Cash,Books,False,Morning
1827,2024-10-18,C3280,"Eggs, Vegetables, Pasta, Rice, Bread",86.0,Downtown,Cash,Groceries,False,Evening
1828,2024-02-28,C6404,"Vegetables, Bread",125.9,Rural,Debit Card,Groceries,False,Evening
1829,2024-02-02,C9965,"Pasta, Vegetables",90.49,Suburbs,Mobile Payment,Household,False,Morning
1830,2024-05-07,C9785,"Fruits, Rice, Vegetables, Butter, Milk",100.98,Suburbs,Debit Card,Clothing,True,Evening
1831,2024-11-05,C9209,"Eggs, Rice, Bread",22.94,Mall,Debit Card,Electronics,False,Morning
1832,2024-04-03,C5203,"Bread, Rice, Vegetables",11.33,Downtown,Credit Card,Books,False,Evening
1833,2024-01-30,C7537,"Cheese, Milk",100.63,Downtown,Mobile Payment,Electronics,False,Afternoon
1834,2024-04-13,C1630,"Chicken, Fruits, Eggs",40.22,Downtown,Debit Card,Electronics,True,Night
1835,2024-08-16,C6801,"Milk, Fruits, Vegetables, Chicken",161.37,Suburbs,Mobile Payment,Electronics,True,Afternoon
1836,2024-03-27,C3390,"Bread, Eggs, Milk",55.26,Rural,Debit Card,Electronics,True,Morning
1837,2024-04-24,C9472,Butter,161.49,Downtown,Credit Card,Clothing,False,Afternoon
1838,2024-04-15,C7227,Rice,67.01,Mall,Debit Card,Clothing,False,Afternoon
1839,2024-09-19,C5836,Chicken,169.8,Rural,Credit Card,Books,True,Morning
1840,2024-01-12,C4092,"Cheese, Vegetables, Rice",191.96,Rural,Debit Card,Books,True,Evening
1841,2024-07-30,C9817,"Butter, Fruits",147.62,Mall,Credit Card,Electronics,True,Morning
1842,2024-10-14,C7482,"Rice, Pasta",194.6,Mall,Mobile Payment,Clothing,True,Morning
1843,2024-03-20,C1760,"Eggs, Fruits",137.5,Suburbs,Cash,Electronics,True,Night
1844,2024-09-22,C1005,"Eggs, Milk, Butter, Fruits, Vegetables",177.75,Mall,Debit Card,Household,False,Morning
1845,2024-05-07,C3445,"Cheese, Vegetables, Butter, Fruits",177.61,Rural,Mobile Payment,Household,False,Afternoon
1846,2024-11-21,C1535,"Vegetables, Milk, Eggs",93.02,Downtown,Debit Card,Groceries,True,Afternoon
1847,2024-04-30,C4534,"Fruits, Pasta, Bread, Rice",129.68,Downtown,Cash,Groceries,False,Morning
1848,2024-08-31,C7174,Pasta,192.05,Mall,Cash,Books,True,Evening
